SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,avg_monthly_value,high_monthly_charge,short_tenure,estimated_customer_value,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,3,56.31,168.93,0,14.0775,0,1,168.93,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,False,False
1,17,21.67,368.39,0,1.203888888888889,0,0,368.39000000000004,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,True
0,33,66.94,2209.02,0,1.9688235294117646,0,0,2209.02,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,23,72.88,1676.24,0,3.0366666666666666,0,0,1676.2399999999998,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
0,13,39.07,507.91,0,2.790714285714286,0,0,507.91,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
0,60,89.46,5367.6,1,1.4665573770491802,1,0,5367.599999999999,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
0,61,100.96,6158.56,0,1.6283870967741934,1,0,6158.5599999999995,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
0,48,31.11,1493.28,0,0.6348979591836734,0,0,1493.28,False,True,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,64,75.41,4826.24,0,1.160153846153846,0,0,4826.24,True,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True
1,2,103.09,206.18,1,34.36333333333334,1,1,206.18,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
1,16,29.46,471.36,0,1.7329411764705882,0,0,471.36,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
1,67,25.36,1699.12,0,0.3729411764705882,0,0,1699.12,True,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False
0,52,38.18,1985.36,0,0.720377358490566,0,0,1985.36,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
1,26,23.21,603.46,0,0.8596296296296296,0,0,603.46,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True
1,66,110.32,7281.12,0,1.6465671641791044,1,0,7281.12,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False
1,8,64.88,519.04,0,7.208888888888889,0,1,519.04,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False
1,15,48.76,731.4,0,3.0475,0,0,731.4,True,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False
1,5,22.21,111.05,0,3.7016666666666667,0,1,111.05000000000001,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,42,90.66,3807.72,0,2.108372093023256,1,0,3807.72,True,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False
1,46,37.12,1707.52,0,0.7897872340425531,0,0,1707.52,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True
0,35,84.76,2966.6,0,2.354444444444445,1,0,2966.6000000000004,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,True,False,False
1,18,26.53,477.54,0,1.3963157894736842,0,0,477.54,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,False
1,17,20.74,352.58,0,1.152222222222222,0,0,352.58,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False
0,3,35.9,107.7,0,8.975,0,1,107.69999999999999,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,10,59.32,593.2,0,5.392727272727273,0,1,593.2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False
0,33,65.89,2174.37,0,1.9379411764705883,0,0,2174.37,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False
0,45,23.26,1046.7,0,0.5056521739130435,0,0,1046.7,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False
1,30,106.07,3182.1,1,3.4216129032258062,1,0,3182.1,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
0,9,114.63,1031.67,1,11.463,1,1,1031.67,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False
1,41,56.18,2303.38,0,1.3376190476190477,0,0,2303.38,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False
1,37,110.55,4090.35,0,2.9092105263157895,1,0,4090.35,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False
0,41,44.75,1834.75,0,1.0654761904761905,0,0,1834.75,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
1,1,111.9,111.9,1,55.95,1,1,111.9,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,7,45.14,315.98,0,5.6425,0,1,315.98,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False
0,12,49.85,598.2,0,3.8346153846153848,0,0,598.2,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True
1,53,63.58,3369.74,0,1.1774074074074075,0,0,3369.74,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False
1,48,74.22,3562.56,0,1.5146938775510204,0,0,3562.56,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,18,20.57,370.26,0,1.0826315789473684,0,0,370.26,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False
0,65,112.56,7316.4,1,1.7054545454545456,1,0,7316.400000000001,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,61,90.57,5524.77,1,1.4608064516129031,1,0,5524.7699999999995,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
0,50,78.61,3930.5,0,1.5413725490196077,0,0,3930.5,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True
0,62,25.91,1606.42,0,0.4112698412698413,0,0,1606.42,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,67,85.43,5723.81,0,1.2563235294117647,1,0,5723.81,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True
1,69,86.35,5958.15,0,1.2335714285714285,1,0,5958.15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False
0,23,21.66,498.18,0,0.9025,0,0,498.18,False,False,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,9,115.32,1037.88,1,11.532,1,1,1037.8799999999999,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,28,44.03,1232.84,1,1.5182758620689656,0,0,1232.8400000000001,True,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1,3,36.28,108.84,0,9.07,0,1,108.84,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
1,53,46.84,2482.52,0,0.8674074074074075,0,0,2482.52,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False
1,60,37.22,2233.2,0,0.6101639344262295,0,0,2233.2,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
1,12,81.1,973.2,0,6.238461538461538,1,0,973.1999999999999,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
0,12,21.13,253.56,0,1.6253846153846152,0,0,253.56,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0,15,34.26,513.9,0,2.14125,0,0,513.9,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
0,66,98.73,6516.18,1,1.473582089552239,1,0,6516.18,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
1,7,25.45,178.15,1,3.18125,0,1,178.15,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,33,78.38,2586.54,0,2.3052941176470587,0,0,2586.54,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
1,27,54.57,1473.39,0,1.9489285714285713,0,0,1473.39,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False
1,57,43.8,2496.6,0,0.7551724137931034,0,0,2496.6,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,19,61.08,1160.52,0,3.054,0,0,1160.52,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
0,3,98.97,296.91,0,24.7425,1,1,296.90999999999997,False,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True
0,55,44.94,2471.7,0,0.8025,0,0,2471.7,True,False,True,True,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False
0,47,82.1,3858.7,0,1.7104166666666665,1,0,3858.7,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True
0,19,83.01,1577.19,1,4.1505,1,0,1577.19,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
0,42,68.66,2883.72,0,1.5967441860465115,0,0,2883.72,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False
0,53,32.01,1696.53,1,0.5927777777777777,0,0,1696.53,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1,10,83.84,838.4,1,7.621818181818182,1,1,838.4000000000001,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False
0,70,83.97,5877.9,1,1.182676056338028,1,0,5877.9,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
